0.04 -0.499799419843857
0.08 -0.499201799917117
0.12 -0.498212021318436
0.16 -0.496839405026358
0.2 -0.495096746302708
0.24 -0.492999041348422
0.28 -0.49056501938817
0.32 -0.487815097050479
0.36 -0.484770076075624
0.4 -0.48145489301095
0.44 -0.477890580247519
0.48 -0.474103159083525
0.52 -0.47011740225846
0.56 -0.46595275480004
0.6 -0.461636516136403
0.64 -0.457188036970284
0.68 -0.452627845423388
0.72 -0.447974923793527
0.76 -0.44325414647829
0.8 -0.438470615826142
0.84 -0.433642684232292
0.88 -0.428798072809479
0.92 -0.423925502670895
0.96 -0.419064391994433
1 -0.414208239230934
1.04 -0.409354643057514
1.08 -0.404541840660172
1.12 -0.39973019790173
1.16 -0.394992728424775
1.2 -0.390295401853687
1.24 -0.385644031547736
1.28 -0.380999135592142
1.32 -0.376464127331149
1.36 -0.371984056710361
1.4 -0.367562249467397
1.44 -0.363098640203486
1.48 -0.358821252019669
1.52 -0.354603860194981
1.56 -0.350448514584116
1.6 -0.346356696399007
1.64 -0.342329422550196
1.68 -0.338127392836165
1.72 -0.33426746865563
1.76 -0.330467124819562
1.8 -0.326727238823267
1.84 -0.323048322706559
1.88 -0.319430588441787
1.92 -0.315874001542211
1.96 -0.31237832518747
2 -0.308943156680896
