0 0.199471140200716
0.04 0.191610920047973
0.08 0.1839837743237
0.12 0.176583554595767
0.16 0.169404264539529
0.2 0.162440056324715
0.24 0.155685227085774
0.28 0.149134215473779
0.32 0.142781598288041
0.36 0.136622087185638
0.4 0.130650525467085
0.44 0.124861884936425
0.48 0.119251262834053
0.52 0.113813878840618
0.56 0.108545072150403
0.6 0.103440298612594
0.64 0.0984951279389041
0.68 0.0937052409760431
0.72 0.0890664270415586
0.76 0.0845745813216115
0.8 0.0802257023292754
0.84 0.0760158894219831
0.88 0.071941340376776
0.92 0.0679983490220389
0.96 0.0641833029244355
1 0.0604926811297858
1.04 0.0569230519566573
1.08 0.0534710708414667
1.12 0.050133478233919
1.16 0.0469070975416341
1.2 0.0437888331228384
1.24 0.0407756683260243
1.28 0.0378646635755039
1.32 0.0350529545018092
1.36 0.032337750115911
1.4 0.0297163310262575
1.44 0.0271860476976498
1.48 0.0247443187509983
1.52 0.0223886293030228
1.56 0.0201165293449814
1.6 0.0179256321595338
1.64 0.0158136127748639
1.68 0.0137782064552075
1.72 0.0118172072269483
1.76 0.00992846643946777
1.8 0.00810989135994746
1.84 0.00635944380134593
1.88 0.00467513878278611
1.92 0.00305504322160794
1.96 0.00149727465635745
2 0
2.04 -0.00143856567733866
2.08 -0.00282016033678398
2.12 -0.00414647613094198
2.16 -0.00541916053659661
2.2 -0.00663981746051041
2.24 -0.0078100083189496
2.28 -0.00893125309154063
2.32 -0.0100050313500514
2.36 -0.011032783262677
2.4 -0.0120159105743966
2.44 -0.0129557775639558
2.48 -0.0138537119780148
2.52 -0.0147110059429927
2.56 -0.0155289168551238
2.6 -0.016308668249232
2.64 -0.0170514506467171
2.68 -0.0177584223832344
2.72 -0.0184307104165419
2.76 -0.0190694111149729
2.8 -0.0196755910269869
2.84 -0.0202502876322378
2.88 -0.0207945100745901
2.92 -0.0213092398775034
2.96 -0.0217954316421958
3 -0.0222540137289879
3.04 -0.0226858889222204
3.08 -0.0230919350791273
3.12 -0.0234730057630407
3.16 -0.0238299308612919
3.2 -0.024163517188169
3.24 -0.0244745490732772
3.28 -0.0247637889356463
3.32 -0.0250319778439181
3.36 -0.025279836062939
3.4 -0.0255080635870788
3.44 -0.0257173406605841
3.48 -0.0259083282852736
3.52 -0.0260816687158703
3.56 -0.0262379859432624
3.6 -0.0263778861659765
3.64 -0.0265019582501399
3.68 -0.026610774178204
3.72 -0.0267048894866922
3.76 -0.0267848436932327
3.8 -0.0268511607131272
3.84 -0.0269043492657038
3.88 -0.0269449032706946
3.92 -0.0269733022348736
3.96 -0.0269900116291861
4 -0.026995483256594
4.04 -0.026990155610856
4.08 -0.0269744542264589
4.12 -0.0269487920199093
4.16 -0.0269135696225902
4.2 -0.0268691757053825
4.24 -0.0268159872952486
4.28 -0.0267543700839673
4.32 -0.0266846787292076
4.36 -0.026607257148124
4.4 -0.0265224388036503
4.44 -0.0264305469836676
4.48 -0.0263318950732147
4.52 -0.0262267868199084
4.56 -0.0261155165927348
4.6 -0.025998369634371
4.64 -0.0258756223071914
4.68 -0.0257475423331093
4.72 -0.0256143890274027
4.76 -0.0254764135266677
4.8 -0.0253338590110402
4.84 -0.0251869609208243
4.88 -0.0250359471676608
4.92 -0.024881038340368
4.96 -0.0247224479055825
5 -0.024560382403325
5.04 -0.0243950416376143
5.08 -0.0242266188622481
5.12 -0.0240553009618669
5.16 -0.0238812686284168
5.2 -0.0237046965331204
5.24 -0.0235257534940652
5.28 -0.0233446026395161
5.32 -0.0231614015670554
5.36 -0.022976302498651
5.4 -0.0227894524317518
5.44 -0.0226009932865081
5.48 -0.0224110620492088
5.52 -0.0222197909120302
5.56 -0.0220273074091837
5.6 -0.0218337345495525
5.64 -0.0216391909459011
5.68 -0.0214437909407423
5.72 -0.0212476447289437
5.76 -0.0210508584771523
5.8 -0.0208535344401163
5.84 -0.0206557710739793
5.88 -0.0204576631466222
5.92 -0.0202593018451238
5.96 -0.0200607748804126
6 -0.0198621665891777
6.04 -0.0196635580331068
6.08 -0.0194650270955174
6.12 -0.0192666485754444
6.16 -0.0190684942792494
6.2 -0.0188706331098092
6.24 -0.0186731311533477
6.28 -0.0184760517639661
6.32 -0.0182794556459304
6.36 -0.0180834009337709
6.4 -0.0178879432702495
6.44 -0.0176931358822459
6.48 -0.0174990296546155
6.52 -0.0173056732020705
6.56 -0.0171131129391316
6.6 -0.0169213931482002
6.64 -0.0167305560457972
6.68 -0.0165406418470142
6.72 -0.016351688828223
6.76 -0.0161637333880859
6.8 -0.0159768101069101
6.84 -0.0157909518043878
6.88 -0.0156061895957624
6.92 -0.0154225529464608
6.96 -0.0152400697252308
7 -0.0150587662558202
7.04 -0.0148786673672362
7.08 -0.0146997964426195
7.12 -0.0145221754667691
7.16 -0.0143458250723523
7.2 -0.0141707645848323
7.24 -0.0139970120661473
7.28 -0.0138245843571717
7.32 -0.0136534971189922
7.36 -0.0134837648730265
7.4 -0.0133154010400172
7.44 -0.0131484179779276
7.48 -0.0129828270187683
7.52 -0.0128186385043821
7.56 -0.0126558618212145
7.6 -0.0124945054340945
7.64 -0.0123345769190529
7.68 -0.0121760829952023
7.72 -0.0120190295557024
7.76 -0.0118634216978358
7.8 -0.0117092637522159
7.84 -0.0115565593111507
7.88 -0.0114053112561834
7.92 -0.0112555217848321
7.96 -0.0111071924365492
8 -0.0109603241179212
