100 0.004496380743253
120 0.00776974592434118
140 0.0123380687594862
160 0.0184171755243643
180 0.0262228924946515
200 0.035971045946024
220 0.0478774621541579
240 0.0621579673947295
260 0.0790283879434147
280 0.0987045500758898
300 0.121402280067831
320 0.147337404194914
340 0.176725748732816
360 0.209783139957212
380 0.246725404143779
400 0.287768367568192
420 0.333127856506128
440 0.383019697233263
460 0.437659716025274
480 0.497263739157836
500 0.562047592906625
520 0.632227103547318
540 0.70801809735559
560 0.789636400607119
580 0.877297839577579
600 0.971218240542648
620 1.071613429778
640 1.17869923355931
660 1.29269147816226
680 1.41380598986253
700 1.54225859493578
720 1.6782651196577
740 1.82204139030395
760 1.97380323315023
780 2.1337664744722
800 2.30214694054554
820 2.47916045764592
840 2.66502285204903
860 2.85994995003053
880 3.06415757786611
900 3.27786156183144
920 3.50127772820219
940 3.73462190325405
960 3.97810991326268
980 4.23195758450378
1000 4.496380743253
1020 4.77159521578603
1040 5.05781682837854
1060 5.35526140730621
1080 5.66414477884472
1100 5.98468276926974
1120 6.31709120485695
1140 6.66158591188202
1160 7.01838271662063
1180 7.38769744534846
1200 7.76974592434118
1220 8.16474397987447
1240 8.57290743822401
1260 8.99445212566546
1280 9.42959386847451
1300 9.87854849292684
1320 10.3415318252981
1340 10.818759691864
1360 11.3104479189002
1380 11.8168123326824
1400 12.3380687594862
1420 12.8744330255874
1440 13.4261209572616
1460 13.9933483807844
1480 14.5763311224316
1500 15.1752850084789
